1.09	20.0004	20.0009	20.0003
1.1	20.0005	20.001	20.0003
1.11	20.0005	20.0011	20.0004
1.12	20.0006	20.0012	20.0005
1.13	20.0006	20.0013	20.0006
1.14	20.0007	20.0014	20.0006
1.15	20.0008	20.0015	20.0007
1.16	20.0009	20.0016	20.0008
1.17	20.0009	20.0018	20.0009
1.18	20.001	20.0019	20.001
1.19	20.0011	20.002	20.0012
1.2	20.0012	20.0022	20.0013
1.21	20.0013	20.0024	20.0014
1.22	20.0015	20.0025	20.0016
1.23	20.0016	20.0027	20.0017
1.24	20.0017	20.0029	20.0019
1.25	20.0019	20.0031	20.002
1.26	20.002	20.0033	20.0022
1.27	20.0022	20.0035	20.0024
1.28	20.0023	20.0038	20.0026
1.29	20.0025	20.004	20.0028
1.3	20.0027	20.0043	20.003
1.31	20.0029	20.0046	20.0033
1.32	20.0031	20.0048	20.0035
1.33	20.0034	20.0051	20.0038
1.34	20.0036	20.0054	20.004
1.35	20.0039	20.0058	20.0043
1.36	20.0041	20.0061	20.0046
1.37	20.0044	20.0065	20.005
1.38	20.0047	20.0069	20.0053
1.39	20.005	20.0072	20.0056
1.4	20.0053	20.0077	20.006
1.41	20.0057	20.0081	20.0064
1.42	20.006	20.0085	20.0068
1.43	20.0064	20.009	20.0072
1.44	20.0068	20.0095	20.0076
1.45	20.0072	20.01	20.0081
1.46	20.0076	20.0105	20.0085
1.47	20.0081	20.011	20.009
1.48	20.0086	20.0116	20.0095
1.49	20.009	20.0122	20.0101
1.5	20.0095	20.0128	20.0106
1.51	20.0101	20.0134	20.0112
1.52	20.0106	20.0141	20.0118
1.53	20.0112	20.0147	20.0124
1.54	20.0118	20.0154	20.0131
1.55	20.0124	20.0161	20.0137
1.56	20.0131	20.0169	20.0144
1.57	20.0137	20.0177	20.0151
1.58	20.0144	20.0185	20.0159
1.59	20.0151	20.0193	20.0166
1.6	20.0159	20.0201	20.0174
1.61	20.0166	20.021	20.0183
1.62	20.0174	20.0219	20.0191
1.63	20.0182	20.0228	20.02
1.64	20.0191	20.0238	20.0209
1.65	20.02	20.0248	20.0218
1.66	20.0209	20.0258	20.0228
1.67	20.0218	20.0269	20.0238
1.68	20.0228	20.028	20.0248
1.69	20.0238	20.0291	20.0258
1.7	20.0248	20.0302	20.0269
1.71	20.0259	20.0314	20.028
1.72	20.027	20.0326	20.0292
1.73	20.0281	20.0338	20.0304
1.74	20.0292	20.0351	20.0316
1.75	20.0304	20.0364	20.0328
1.76	20.0317	20.0378	20.0341
1.77	20.0329	20.0391	20.0354
1.78	20.0342	20.0406	20.0368
1.79	20.0356	20.042	20.0382
1.8	20.0369	20.0435	20.0396
1.81	20.0383	20.045	20.0411
1.82	20.0398	20.0466	20.0426
1.83	20.0412	20.0482	20.0441
1.84	20.0428	20.0498	20.0457
1.85	20.0443	20.0515	20.0473
1.86	20.0459	20.0532	20.0489
1.87	20.0475	20.055	20.0506
1.88	20.0492	20.0568	20.0523
1.89	20.0509	20.0586	20.0541
1.9	20.0527	20.0605	20.0559
1.91	20.0545	20.0624	20.0578
1.92	20.0563	20.0643	20.0597
1.93	20.0582	20.0663	20.0616
1.94	20.0601	20.0684	20.0636
1.95	20.0621	20.0705	20.0656
1.96	20.0641	20.0726	20.0677
1.97	20.0661	20.0748	20.0698
1.98	20.0682	20.077	20.0719
1.99	20.0704	20.0792	20.0741
2	20.0726	20.0815	20.0764
2.01	20.0748	20.0839	20.0787
2.02	20.0771	20.0863	20.081
2.03	20.0794	20.0887	20.0834
2.04	20.0817	20.0912	20.0858
2.05	20.0842	20.0937	20.0883
2.06	20.0866	20.0963	20.0908
2.07	20.0891	20.0989	20.0933
2.08	20.0917	20.1016	20.096
2.09	20.0943	20.1043	20.0986
2.1	20.0969	20.1071	20.1013
2.11	20.0996	20.1099	20.1041
2.12	20.1024	20.1128	20.1069
2.13	20.1052	20.1157	20.1097
2.14	20.1081	20.1186	20.1126
2.15	20.111	20.1217	20.1156
2.16	20.1139	20.1247	20.1186
2.17	20.1169	20.1278	20.1217
2.18	20.12	20.131	20.1248
2.19	20.1231	20.1342	20.1279
2.2	20.1262	20.1375	20.1311
2.21	20.1294	20.1408	20.1344
2.22	20.1327	20.1441	20.1377
2.23	20.136	20.1476	20.141
2.24	20.1394	20.151	20.1445
2.25	20.1428	20.1545	20.1479
2.26	20.1462	20.1581	20.1514
2.27	20.1498	20.1617	20.155
2.28	20.1533	20.1654	20.1586
2.29	20.157	20.1691	20.1623
2.3	20.1606	20.1729	20.166
2.31	20.1644	20.1768	20.1698
2.32	20.1682	20.1807	20.1737
2.33	20.172	20.1846	20.1775
2.34	20.1759	20.1886	20.1815
2.35	20.1799	20.1926	20.1855
2.36	20.1839	20.1967	20.1895
2.37	20.1879	20.2009	20.1936
2.38	20.1921	20.2051	20.1978
2.39	20.1962	20.2094	20.202
2.4	20.2005	20.2137	20.2063
2.41	20.2048	20.2181	20.2106
2.42	20.2091	20.2225	20.215
2.43	20.2135	20.227	20.2194
2.44	20.218	20.2315	20.2239
2.45	20.2225	20.2361	20.2285
2.46	20.227	20.2408	20.2331
2.47	20.2317	20.2455	20.2378
2.48	20.2363	20.2502	20.2425
2.49	20.2411	20.2551	20.2473
2.5	20.2459	20.2599	20.2521
2.51	20.2507	20.2649	20.257
2.52	20.2556	20.2698	20.2619
2.53	20.2606	20.2749	20.2669
2.54	20.2656	20.28	20.272
2.55	20.2707	20.2851	20.2771
2.56	20.2758	20.2903	20.2823
2.57	20.281	20.2956	20.2875
2.58	20.2863	20.3009	20.2928
2.59	20.2916	20.3063	20.2981
2.6	20.297	20.3118	20.3035
2.61	20.3024	20.3172	20.309
2.62	20.3079	20.3228	20.3145
2.63	20.3134	20.3284	20.32
2.64	20.319	20.3341	20.3257
2.65	20.3247	20.3398	20.3314
2.66	20.3304	20.3456	20.3371
2.67	20.3361	20.3514	20.3429
2.68	20.342	20.3573	20.3487
2.69	20.3479	20.3632	20.3547
2.7	20.3538	20.3692	20.3606
2.71	20.3598	20.3753	20.3667
2.72	20.3659	20.3814	20.3727
2.73	20.372	20.3876	20.3789
2.74	20.3782	20.3938	20.3851
2.75	20.3844	20.4001	20.3913
2.76	20.3907	20.4064	20.3977
2.77	20.397	20.4128	20.404
2.78	20.4034	20.4193	20.4105
2.79	20.4099	20.4258	20.4169
2.8	20.4164	20.4324	20.4235
2.81	20.423	20.439	20.4301
2.82	20.4296	20.4457	20.4367
2.83	20.4363	20.4524	20.4435
2.84	20.4431	20.4592	20.4502
2.85	20.4499	20.4661	20.4571
2.86	20.4568	20.473	20.4639
2.87	20.4637	20.48	20.4709
2.88	20.4707	20.487	20.4779
2.89	20.4777	20.4941	20.4849
2.9	20.4848	20.5012	20.4921
2.91	20.492	20.5084	20.4992
2.92	20.4992	20.5156	20.5065
2.93	20.5065	20.5229	20.5137
2.94	20.5138	20.5303	20.5211
2.95	20.5212	20.5377	20.5285
2.96	20.5286	20.5452	20.5359
2.97	20.5361	20.5527	20.5434
2.98	20.5436	20.5603	20.551
2.99	20.5513	20.5679	20.5586
3	20.5589	20.5756	20.5663
3.01	20.5666	20.5834	20.574
3.02	20.5744	20.5912	20.5818
3.03	20.5823	20.599	20.5896
3.04	20.5901	20.607	20.5975
3.05	20.5981	20.6149	20.6055
3.06	20.6061	20.623	20.6135
3.07	20.6142	20.631	20.6216
3.08	20.6223	20.6392	20.6297
3.09	20.6304	20.6474	20.6379
3.1	20.6387	20.6556	20.6461
3.11	20.6469	20.6639	20.6544
3.12	20.6553	20.6722	20.6627
3.13	20.6637	20.6807	20.6711
3.14	20.6721	20.6891	20.6796
3.15	20.6806	20.6976	20.6881
3.16	20.6892	20.7062	20.6966
3.17	20.6978	20.7148	20.7052
3.18	20.7064	20.7235	20.7139
3.19	20.7152	20.7322	20.7226
3.2	20.7239	20.741	20.7314
3.21	20.7327	20.7498	20.7402
3.22	20.7416	20.7587	20.7491
3.23	20.7506	20.7677	20.758
3.24	20.7595	20.7767	20.767
3.25	20.7686	20.7857	20.7761
3.26	20.7777	20.7948	20.7852
3.27	20.7868	20.804	20.7943
3.28	20.796	20.8132	20.8035
3.29	20.8053	20.8224	20.8127
3.3	20.8146	20.8317	20.822
3.31	20.8239	20.8411	20.8314
3.32	20.8333	20.8505	20.8408
3.33	20.8428	20.86	20.8503
3.34	20.8523	20.8695	20.8598
3.35	20.8619	20.879	20.8693
3.36	20.8715	20.8886	20.8789
3.37	20.8812	20.8983	20.8886
3.38	20.8909	20.908	20.8983
3.39	20.9007	20.9178	20.9081
3.4	20.9105	20.9276	20.9179
3.41	20.9204	20.9375	20.9278
3.42	20.9303	20.9474	20.9377
3.43	20.9403	20.9574	20.9477
3.44	20.9503	20.9674	20.9577
3.45	20.9604	20.9775	20.9677
3.46	20.9705	20.9876	20.9779
3.47	20.9807	20.9977	20.988
3.48	20.9909	21.008	20.9982
3.49	21.0012	21.0182	21.0085
3.5	21.0115	21.0285	21.0188
3.51	21.0219	21.0389	21.0292
3.52	21.0323	21.0493	21.0396
3.53	21.0428	21.0598	21.0501
3.54	21.0533	21.0703	21.0606
3.55	21.0638	21.0808	21.0711
3.56	21.0745	21.0914	21.0817
3.57	21.0851	21.1021	21.0924
3.58	21.0958	21.1128	21.1031
3.59	21.1066	21.1235	21.1138
3.6	21.1174	21.1343	21.1246
3.61	21.1283	21.1451	21.1355
3.62	21.1392	21.156	21.1464
3.63	21.1501	21.1669	21.1573
3.64	21.1611	21.1779	21.1683
3.65	21.1722	21.1889	21.1793
3.66	21.1832	21.2	21.1904
3.67	21.1944	21.2111	21.2015
3.68	21.2056	21.2223	21.2127
3.69	21.2168	21.2335	21.2239
3.7	21.2281	21.2447	21.2351
3.71	21.2394	21.256	21.2464
3.72	21.2507	21.2674	21.2578
3.73	21.2622	21.2788	21.2692
3.74	21.2736	21.2902	21.2806
3.75	21.2851	21.3017	21.2921
3.76	21.2967	21.3132	21.3036
3.77	21.3082	21.3247	21.3152
3.78	21.3199	21.3363	21.3268
3.79	21.3316	21.348	21.3385
3.8	21.3433	21.3597	21.3502
3.81	21.355	21.3714	21.3619
3.82	21.3668	21.3832	21.3737
3.83	21.3787	21.395	21.3855
3.84	21.3906	21.4069	21.3974
3.85	21.4025	21.4188	21.4093
3.86	21.4145	21.4307	21.4213
3.87	21.4265	21.4427	21.4333
3.88	21.4386	21.4548	21.4453
3.89	21.4507	21.4668	21.4574
3.9	21.4628	21.479	21.4695
3.91	21.475	21.4911	21.4817
3.92	21.4873	21.5033	21.4939
3.93	21.4995	21.5155	21.5062
3.94	21.5118	21.5278	21.5185
3.95	21.5242	21.5401	21.5308
3.96	21.5366	21.5525	21.5432
3.97	21.549	21.5649	21.5556
3.98	21.5615	21.5773	21.568
3.99	21.574	21.5898	21.5805
4	21.5866	21.6023	21.5931
4.01	21.5992	21.6149	21.6056
4.02	21.6118	21.6275	21.6183
4.03	21.6245	21.6401	21.6309
4.04	21.6372	21.6528	21.6436
4.05	21.65	21.6655	21.6563
4.06	21.6627	21.6783	21.6691
4.07	21.6756	21.6911	21.6819
4.08	21.6884	21.7039	21.6948
4.09	21.7014	21.7168	21.7076
4.1	21.7143	21.7297	21.7206
4.11	21.7273	21.7426	21.7335
4.12	21.7403	21.7556	21.7465
4.13	21.7534	21.7686	21.7596
4.14	21.7665	21.7817	21.7726
4.15	21.7796	21.7948	21.7857
4.16	21.7928	21.8079	21.7989
4.17	21.806	21.8211	21.8121
4.18	21.8192	21.8343	21.8253
4.19	21.8325	21.8475	21.8385
4.2	21.8458	21.8608	21.8518
4.21	21.8592	21.8741	21.8651
4.22	21.8725	21.8874	21.8785
4.23	21.886	21.9008	21.8919
4.24	21.8994	21.9142	21.9053
4.25	21.9129	21.9277	21.9188
4.26	21.9264	21.9412	21.9323
4.27	21.94	21.9547	21.9458
4.28	21.9536	21.9682	21.9594
4.29	21.9672	21.9818	21.973
4.3	21.9809	21.9954	21.9867
4.31	21.9946	22.0091	22.0003
4.32	22.0083	22.0228	22.014
4.33	22.0221	22.0365	22.0278
4.34	22.0359	22.0503	22.0416
4.35	22.0498	22.064	22.0554
4.36	22.0636	22.0779	22.0692
4.37	22.0775	22.0917	22.0831
4.38	22.0915	22.1056	22.097
4.39	22.1054	22.1195	22.1109
4.4	22.1194	22.1335	22.1249
4.41	22.1335	22.1475	22.1389
4.42	22.1475	22.1615	22.1529
4.43	22.1616	22.1755	22.167
4.44	22.1757	22.1896	22.1811
4.45	22.1899	22.2037	22.1952
4.46	22.2041	22.2179	22.2094
4.47	22.2183	22.232	22.2236
4.48	22.2326	22.2462	22.2378
4.49	22.2468	22.2605	22.2521
4.5	22.2612	22.2747	22.2663
4.51	22.2755	22.289	22.2807
4.52	22.2899	22.3034	22.295
4.53	22.3043	22.3177	22.3094
4.54	22.3187	22.3321	22.3238
4.55	22.3332	22.3465	22.3382
4.56	22.3477	22.361	22.3527
4.57	22.3622	22.3754	22.3672
4.58	22.3768	22.3899	22.3817
4.59	22.3913	22.4045	22.3963
4.6	22.4059	22.419	22.4108
4.61	22.4206	22.4336	22.4255
4.62	22.4353	22.4482	22.4401
4.63	22.4499	22.4629	22.4548
4.64	22.4647	22.4776	22.4694
4.65	22.4794	22.4923	22.4842
4.66	22.4942	22.507	22.4989
4.67	22.509	22.5217	22.5137
4.68	22.5238	22.5365	22.5285
4.69	22.5387	22.5513	22.5433
4.7	22.5536	22.5662	22.5582
4.71	22.5685	22.581	22.5731
4.72	22.5835	22.5959	22.588
4.73	22.5984	22.6109	22.6029
4.74	22.6134	22.6258	22.6179
4.75	22.6285	22.6408	22.6329
4.76	22.6435	22.6558	22.6479
4.77	22.6586	22.6708	22.663
4.78	22.6737	22.6858	22.678
4.79	22.6888	22.7009	22.6931
4.8	22.704	22.716	22.7083
4.81	22.7191	22.7311	22.7234
4.82	22.7343	22.7463	22.7386
4.83	22.7496	22.7615	22.7538
4.84	22.7648	22.7767	22.769
4.85	22.7801	22.7919	22.7842
4.86	22.7954	22.8071	22.7995
4.87	22.8107	22.8224	22.8148
4.88	22.8261	22.8377	22.8301
4.89	22.8415	22.853	22.8455
4.9	22.8569	22.8684	22.8608
4.91	22.8723	22.8838	22.8762
4.92	22.8877	22.8991	22.8916
4.93	22.9032	22.9146	22.9071
4.94	22.9187	22.93	22.9225
4.95	22.9342	22.9455	22.938
4.96	22.9497	22.9609	22.9535
4.97	22.9653	22.9765	22.9691
4.98	22.9809	22.992	22.9846
4.99	22.9965	23.0075	23.0002
5	23.0121	23.0231	23.0158
5.01	23.0278	23.0387	23.0314
5.02	23.0435	23.0543	23.0471
5.03	23.0591	23.07	23.0627
5.04	23.0749	23.0856	23.0784
5.05	23.0906	23.1013	23.0941
5.06	23.1064	23.117	23.1099
5.07	23.1221	23.1328	23.1256
5.08	23.1379	23.1485	23.1414
5.09	23.1538	23.1643	23.1572
5.1	23.1696	23.1801	23.173
5.11	23.1855	23.1959	23.1888
5.12	23.2014	23.2117	23.2047
5.13	23.2173	23.2276	23.2206
5.14	23.2332	23.2434	23.2364
5.15	23.2492	23.2593	23.2524
5.16	23.2651	23.2753	23.2683
5.17	23.2811	23.2912	23.2843
5.18	23.2971	23.3071	23.3002
5.19	23.3131	23.3231	23.3162
5.2	23.3292	23.3391	23.3322
5.21	23.3452	23.3551	23.3483
5.22	23.3613	23.3712	23.3643
5.23	23.3774	23.3872	23.3804
5.24	23.3936	23.4033	23.3965
5.25	23.4097	23.4194	23.4126
5.26	23.4259	23.4355	23.4287
5.27	23.442	23.4516	23.4449
5.28	23.4582	23.4677	23.461
5.29	23.4744	23.4839	23.4772
5.3	23.4907	23.5001	23.4934
5.31	23.5069	23.5163	23.5096
5.32	23.5232	23.5325	23.5259
5.33	23.5395	23.5487	23.5421
5.34	23.5558	23.565	23.5584
5.35	23.5721	23.5812	23.5747
5.36	23.5884	23.5975	23.591
5.37	23.6048	23.6138	23.6073
5.38	23.6212	23.6301	23.6237
5.39	23.6376	23.6465	23.64
5.4	23.654	23.6628	23.6564
5.41	23.6704	23.6792	23.6728
5.42	23.6868	23.6956	23.6892
5.43	23.7033	23.712	23.7056
5.44	23.7198	23.7284	23.7221
5.45	23.7362	23.7448	23.7385
5.46	23.7528	23.7613	23.755
5.47	23.7693	23.7778	23.7715
5.48	23.7858	23.7942	23.788
5.49	23.8024	23.8107	23.8045
5.5	23.8189	23.8272	23.821
5.51	23.8355	23.8438	23.8376
5.52	23.8521	23.8603	23.8542
5.53	23.8687	23.8769	23.8707
5.54	23.8853	23.8935	23.8873
5.55	23.902	23.91	23.9039
5.56	23.9186	23.9266	23.9206
5.57	23.9353	23.9433	23.9372
5.58	23.952	23.9599	23.9539
5.59	23.9687	23.9765	23.9705
5.6	23.9854	23.9932	23.9872
5.61	24.0021	24.0099	24.0039
5.62	24.0189	24.0266	24.0206
5.63	24.0356	24.0433	24.0373
5.64	24.0524	24.06	24.0541
5.65	24.0692	24.0767	24.0708
5.66	24.086	24.0935	24.0876
5.67	24.1028	24.1102	24.1044
5.68	24.1196	24.127	24.1212
5.69	24.1365	24.1438	24.138
5.7	24.1533	24.1606	24.1548
5.71	24.1702	24.1774	24.1716
5.72	24.187	24.1942	24.1885
5.73	24.2039	24.2111	24.2053
5.74	24.2208	24.2279	24.2222
5.75	24.2377	24.2448	24.2391
5.76	24.2547	24.2616	24.256
5.77	24.2716	24.2785	24.2729
5.78	24.2886	24.2954	24.2898
5.79	24.3055	24.3123	24.3067
5.8	24.3225	24.3293	24.3237
5.81	24.3395	24.3462	24.3406
5.82	24.3565	24.3631	24.3576
5.83	24.3735	24.3801	24.3746
5.84	24.3905	24.3971	24.3916
5.85	24.4075	24.4141	24.4086
5.86	24.4246	24.4311	24.4256
5.87	24.4416	24.4481	24.4426
5.88	24.4587	24.4651	24.4597
5.89	24.4758	24.4821	24.4767
5.9	24.4929	24.4991	24.4938
5.91	24.51	24.5162	24.5108
5.92	24.5271	24.5332	24.5279
5.93	24.5442	24.5503	24.545
5.94	24.5613	24.5674	24.5621
5.95	24.5785	24.5845	24.5792
5.96	24.5956	24.6016	24.5963
5.97	24.6128	24.6187	24.6135
5.98	24.63	24.6358	24.6306
5.99	24.6471	24.653	24.6478
6	24.6643	24.6701	24.6649
6.01	24.6815	24.6873	24.6821
6.02	24.6987	24.7044	24.6993
6.03	24.716	24.7216	24.7165
6.04	24.7332	24.7388	24.7337
6.05	24.7504	24.7559	24.7509
6.06	24.7677	24.7732	24.7681
6.07	24.7849	24.7904	24.7853
6.08	24.8022	24.8076	24.8026
6.09	24.8195	24.8248	24.8198
6.1	24.8368	24.842	24.8371
6.11	24.8541	24.8593	24.8543
6.12	24.8714	24.8765	24.8716
6.13	24.8887	24.8938	24.8889
6.14	24.906	24.9111	24.9062
6.15	24.9233	24.9284	24.9235
6.16	24.9407	24.9456	24.9408
6.17	24.958	24.9629	24.9581
6.18	24.9754	24.9802	24.9754
6.19	24.9927	24.9976	24.9928
6.2	25.0101	25.0149	25.0101
6.21	25.0275	25.0322	25.0275
6.22	25.0449	25.0495	25.0448
6.23	25.0622	25.0669	25.0622
6.24	25.0796	25.0842	25.0795
6.25	25.0971	25.1016	25.0969
6.26	25.1145	25.119	25.1143
6.27	25.1319	25.1363	25.1317
6.28	25.1493	25.1537	25.1491
6.29	25.1668	25.1711	25.1665
6.3	25.1842	25.1885	25.1839
6.31	25.2017	25.2059	25.2014
6.32	25.2191	25.2233	25.2188
6.33	25.2366	25.2407	25.2362
6.34	25.254	25.2582	25.2537
6.35	25.2715	25.2756	25.2711
6.36	25.289	25.293	25.2886
6.37	25.3065	25.3105	25.306
6.38	25.324	25.3279	25.3235
6.39	25.3415	25.3454	25.341
6.4	25.359	25.3629	25.3585
6.41	25.3765	25.3803	25.3759
6.42	25.394	25.3978	25.3934
6.43	25.4116	25.4153	25.4109
6.44	25.4291	25.4328	25.4285
6.45	25.4467	25.4503	25.446
6.46	25.4642	25.4678	25.4635
6.47	25.4818	25.4853	25.481
6.48	25.4993	25.5028	25.4985
6.49	25.5169	25.5203	25.5161
6.5	25.5344	25.5378	25.5336
6.51	25.552	25.5554	25.5512
6.52	25.5696	25.5729	25.5687
6.53	25.5872	25.5904	25.5863
6.54	25.6048	25.608	25.6038
6.55	25.6224	25.6255	25.6214
6.56	25.64	25.6431	25.639
6.57	25.6576	25.6607	25.6566
6.58	25.6752	25.6782	25.6741
6.59	25.6928	25.6958	25.6917
6.6	25.7104	25.7134	25.7093
6.61	25.728	25.7309	25.7269
6.62	25.7457	25.7485	25.7445
6.63	25.7633	25.7661	25.7621
6.64	25.7809	25.7837	25.7797
6.65	25.7986	25.8013	25.7973
6.66	25.8162	25.8189	25.815
6.67	25.8339	25.8365	25.8326
6.68	25.8515	25.8541	25.8502
6.69	25.8692	25.8717	25.8678
6.7	25.8868	25.8894	25.8855
6.71	25.9045	25.907	25.9031
6.72	25.9222	25.9246	25.9208
6.73	25.9399	25.9422	25.9384
6.74	25.9575	25.9599	25.9561
6.75	25.9752	25.9775	25.9737
6.76	25.9929	25.9952	25.9914
6.77	26.0106	26.0128	26.009
6.78	26.0283	26.0304	26.0267
6.79	26.046	26.0481	26.0444
6.8	26.0637	26.0658	26.062
6.81	26.0814	26.0834	26.0797
6.82	26.0991	26.1011	26.0974
6.83	26.1168	26.1187	26.1151
6.84	26.1345	26.1364	26.1328
6.85	26.1522	26.1541	26.1505
6.86	26.1699	26.1718	26.1681
6.87	26.1876	26.1894	26.1858
6.88	26.2054	26.2071	26.2035
6.89	26.2231	26.2248	26.2212
6.9	26.2408	26.2425	26.2389
6.91	26.2586	26.2602	26.2566
6.92	26.2763	26.2779	26.2744
6.93	26.294	26.2956	26.2921
6.94	26.3118	26.3133	26.3098
6.95	26.3295	26.331	26.3275
6.96	26.3472	26.3487	26.3452
6.97	26.365	26.3664	26.3629
6.98	26.3827	26.3841	26.3806
6.99	26.4005	26.4018	26.3984
7	26.4182	26.4195	26.4161
7.01	26.436	26.4372	26.4338
7.02	26.4537	26.4549	26.4516
7.03	26.4715	26.4726	26.4693
7.04	26.4893	26.4904	26.487
7.05	26.507	26.5081	26.5048
7.06	26.5248	26.5258	26.5225
7.07	26.5425	26.5435	26.5402
7.08	26.5603	26.5613	26.558
7.09	26.5781	26.579	26.5757
7.1	26.5958	26.5967	26.5935
7.11	26.6136	26.6144	26.6112
7.12	26.6314	26.6322	26.629
7.13	26.6492	26.6499	26.6467
7.14	26.6669	26.6676	26.6644
7.15	26.6847	26.6854	26.6822
7.16	26.7025	26.7031	26.6999
7.17	26.7203	26.7208	26.7177
7.18	26.738	26.7386	26.7355
7.19	26.7558	26.7563	26.7532
7.2	26.7736	26.7741	26.771
7.21	26.7914	26.7918	26.7887
7.22	26.8092	26.8095	26.8065
7.23	26.8269	26.8273	26.8242
7.24	26.8447	26.845	26.842
7.25	26.8625	26.8628	26.8598
7.26	26.8803	26.8805	26.8775
7.27	26.8981	26.8983	26.8953
7.28	26.9159	26.916	26.913
7.29	26.9336	26.9338	26.9308
7.3	26.9514	26.9515	26.9486
7.31	26.9692	26.9693	26.9663
7.32	26.987	26.987	26.9841
7.33	27.0048	27.0048	27.0019
7.34	27.0226	27.0225	27.0196
7.35	27.0404	27.0403	27.0374
7.36	27.0581	27.058	27.0551
7.37	27.0759	27.0758	27.0729
7.38	27.0937	27.0935	27.0907
7.39	27.1115	27.1113	27.1084
7.4	27.1293	27.129	27.1262
7.41	27.1471	27.1468	27.144
7.42	27.1649	27.1645	27.1617
7.43	27.1826	27.1823	27.1795
7.44	27.2004	27.2	27.1972
7.45	27.2182	27.2178	27.215
7.46	27.236	27.2355	27.2328
7.47	27.2538	27.2533	27.2505
7.48	27.2716	27.271	27.2683
7.49	27.2894	27.2888	27.2861
7.5	27.3071	27.3065	27.3038
7.51	27.3249	27.3243	27.3216
7.52	27.3427	27.342	27.3393
7.53	27.3605	27.3597	27.3571
7.54	27.3783	27.3775	27.3748
7.55	27.396	27.3952	27.3926
7.56	27.4138	27.413	27.4104
7.57	27.4316	27.4307	27.4281
7.58	27.4494	27.4485	27.4459
7.59	27.4671	27.4662	27.4636
7.6	27.4849	27.4839	27.4814
7.61	27.5027	27.5017	27.4991
7.62	27.5205	27.5194	27.5169
7.63	27.5382	27.5372	27.5346
7.64	27.556	27.5549	27.5524
7.65	27.5738	27.5726	27.5701
7.66	27.5915	27.5904	27.5879
7.67	27.6093	27.6081	27.6056
7.68	27.6271	27.6258	27.6233
7.69	27.6448	27.6436	27.6411
7.7	27.6626	27.6613	27.6588
7.71	27.6804	27.679	27.6766
7.72	27.6981	27.6967	27.6943
7.73	27.7159	27.7145	27.712
7.74	27.7336	27.7322	27.7298
7.75	27.7514	27.7499	27.7475
7.76	27.7691	27.7676	27.7652
7.77	27.7869	27.7853	27.783
