0 0 0.00233424 0 0 3.49441e-005
0.0078125 0 0.00476907 0 0 3.49441e-005
0.015625 0 0.00487992 0 0 6.35366e-005
0.0234375 0 0.00488848 0 0 7.45339e-005
0.03125 0 0.00487696 0 0 7.98531e-005
0.0390625 0 0.00485096 0 0 8.34636e-005
0.046875 0 0.00481353 0 0 8.65824e-005
0.0546875 0 0.00476691 0 0 8.95348e-005
0.0625 0 0.00471306 0 0 9.2377e-005
0.0703125 0 0.0046537 0 0 9.50945e-005
0.078125 0 0.00459034 0 0 9.76613e-005
0.0859375 0 0.00452432 0 0 0.000100056
0.09375 0 0.00445682 0 0 0.000102265
0.101562 0 0.00438885 0 0 0.00010428
0.109375 0 0.0043213 0 0 0.000106099
0.117188 0 0.00425493 0 0 0.000107724
0.125 0 0.00419038 0 0 0.000109157
0.132812 0 0.00412822 0 0 0.000110407
0.140625 0 0.00406892 0 0 0.000111479
0.148438 0 0.00401289 0 0 0.000112382
0.15625 0 0.00396045 0 0 0.000113123
0.164062 0 0.00391191 0 0 0.000113713
0.171875 0 0.00386749 0 0 0.00011416
0.179688 0 0.0038274 0 0 0.000114471
0.1875 0 0.00379178 0 0 0.000114656
0.195312 0 0.00376078 0 0 0.000114723
0.203125 0 0.0037345 0 0 0.000114678
0.210938 0 0.00371303 0 0 0.00011453
0.21875 0 0.00369645 0 0 0.000114283
0.226562 0 0.00368479 0 0 0.000113946
0.234375 0 0.00367811 0 0 0.000113522
0.242188 0 0.00367645 0 0 0.000113018
0.25 0 0.00367982 0 0 0.000112437
0.257812 0 0.00368825 0 0 0.000111783
0.265625 0 0.00370176 0 0 0.00011106
0.273438 0 0.00372035 0 0 0.000110272
0.28125 0 0.00374404 0 0 0.00010942
0.289062 0 0.00377281 0 0 0.000108508
0.296875 0 0.00380668 0 0 0.000107538
0.304688 0 0.00384564 0 0 0.00010651
0.3125 0 0.00388967 0 0 0.000105427
0.320312 0 0.00393877 0 0 0.00010429
0.328125 0 0.0039929 0 0 0.0001031
0.335938 0 0.00405205 0 0 0.000101857
0.34375 0 0.00411617 0 0 0.000100562
0.351562 0 0.00418523 0 0 9.92157e-005
0.359375 0 0.00425918 0 0 9.78189e-005
0.367188 0 0.00433794 0 0 9.63716e-005
0.375 0 0.00442144 0 0 9.48738e-005
0.382812 0 0.00450961 0 0 9.33268e-005
0.390625 0 0.00460233 0 0 9.17305e-005
0.398438 0 0.00469949 0 0 9.00848e-005
0.40625 0 0.00480097 0 0 8.83915e-005
0.414062 0 0.00490661 0 0 8.66506e-005
0.421875 0 0.00501625 0 0 8.48626e-005
0.429688 0 0.00512971 0 0 8.30291e-005
0.4375 0 0.00524679 0 0 8.11512e-005
0.445312 0 0.00536727 0 0 7.9229e-005
0.453125 0 0.00549091 0 0 7.72658e-005
0.460938 0 0.00561746 0 0 7.52622e-005
0.46875 0 0.00574663 0 0 7.32203e-005
0.476562 0 0.00587813 0 0 7.11427e-005
0.484375 0 0.00601165 0 0 6.90322e-005
0.492188 0 0.00614685 0 0 6.68902e-005
0.5 0 0.00628337 0 0 6.47214e-005
0.507812 0 0.00642086 0 0 6.25282e-005
0.515625 0 0.00655891 0 0 6.03144e-005
0.523438 0 0.00669713 0 0 5.80844e-005
0.53125 0 0.00683511 0 0 5.58427e-005
0.539062 0 0.00697241 0 0 5.35923e-005
0.546875 0 0.00710861 0 0 5.13395e-005
0.554688 0 0.00724325 0 0 4.90884e-005
0.5625 0 0.00737587 0 0 4.68446e-005
0.570312 0 0.00750603 0 0 4.46137e-005
0.578125 0 0.00763326 0 0 4.24014e-005
0.585938 0 0.00775711 0 0 4.02119e-005
0.59375 0 0.00787711 0 0 3.80548e-005
0.601562 0 0.00799282 0 0 3.59339e-005
0.609375 0 0.0081038 0 0 3.38578e-005
0.617188 0 0.00820963 0 0 3.18313e-005
0.625 0 0.00830988 0 0 2.98624e-005
0.632812 0 0.00840416 0 0 2.7956e-005
0.640625 0 0.00849209 0 0 2.61205e-005
0.648438 0 0.00857333 0 0 2.43616e-005
0.65625 0 0.00864755 0 0 2.26866e-005
0.664062 0 0.00871444 0 0 2.11011e-005
0.671875 0 0.00877375 0 0 1.96112e-005
0.679688 0 0.00882523 0 0 1.82219e-005
0.6875 0 0.0088687 0 0 1.69387e-005
0.695312 0 0.008904 0 0 1.5767e-005
0.703125 0 0.008931 0 0 1.47121e-005
0.710938 0 0.00894965 0 0 1.37782e-005
0.71875 0 0.0089599 0 0 1.29714e-005
0.726562 0 0.00896177 0 0 1.22942e-005
0.734375 0 0.00895534 0 0 1.17505e-005
0.742188 0 0.0089407 0 0 1.13429e-005
0.75 0 0.00891801 0 0 1.10727e-005
0.757812 0 0.00888747 0 0 1.09409e-005
0.765625 0 0.00884932 0 0 1.09473e-005
0.773438 0 0.00880387 0 0 1.10926e-005
0.78125 0 0.00875145 0 0 1.13778e-005
0.789062 0 0.00869246 0 0 1.18009e-005
0.796875 0 0.00862739 0 0 1.23782e-005
0.804688 0 0.0085567 0 0 1.30985e-005
0.8125 0 0.00848089 0 0 1.39491e-005
0.820312 0 0.00840052 0 0 1.49252e-005
0.828125 0 0.00831618 0 0 1.60194e-005
0.835938 0 0.00822851 0 0 1.72247e-005
0.84375 0 0.00813818 0 0 1.85405e-005
0.851562 0 0.00804587 0 0 1.99542e-005
0.859375 0 0.00795245 0 0 2.14662e-005
0.867188 0 0.00785875 0 0 2.31144e-005
0.875 0 0.00776556 0 0 2.48362e-005
0.882812 0 0.00767367 0 0 2.66312e-005
0.890625 0 0.00758384 0 0 2.84361e-005
0.898438 0 0.00749703 0 0 3.02475e-005
0.90625 0 0.00741415 0 0 3.2065e-005
0.914062 0 0.00733611 0 0 3.38513e-005
0.921875 0 0.00726387 0 0 3.56105e-005
0.929688 0 0.00719935 0 0 3.73731e-005
0.9375 0 0.00714343 0 0 3.92997e-005
0.945312 0 0.00709631 0 0 4.09113e-005
0.953125 0 0.00705946 0 0 4.22937e-005
0.960938 0 0.00703452 0 0 4.34653e-005
0.96875 0 0.00702266 0 0 4.45239e-005
0.976562 0 0.00702908 0 0 4.53094e-005
0.984375 0 0.00705355 0 0 4.69631e-005
0.992188 0 0.00716953 0 0 4.63576e-005
1 0 0.00363505 0 0 4.3526e-005
0 0.0078125 0.00459683 0 0 3.41603e-005
0.0078125 0.0078125 0.00938083 -0.000147634 9.84808e-005 0.000151535
0.015625 0.0078125 0.00958938 -0.000102933 0.000138071 0.000126981
0.0234375 0.0078125 0.00960976 -6.72389e-005 0.000154387 0.000117846
0.03125 0.0078125 0.00959185 -4.04859e-005 0.000163317 0.000119579
0.0390625 0.0078125 0.00954563 -2.31008e-005 0.000170046 0.000128522
0.046875 0.0078125 0.00947704 -1.57272e-005 0.000176117 0.000141045
0.0546875 0.0078125 0.00939055 -1.89155e-005 0.000181912 0.000155226
0.0625 0.0078125 0.00928993 -3.2999e-005 0.000187471 0.000171245
0.0703125 0.0078125 0.00917848 -5.80798e-005 0.000192756 0.000190902
0.078125 0.0078125 0.00905911 -9.40608e-005 0.000197717 0.000216785
0.0859375 0.0078125 0.00893439 -0.000140687 0.000202321 0.00025133
0.09375 0.0078125 0.00880657 -0.000197585 0.000206545 0.000296132
0.101562 0.0078125 0.00867763 -0.000264297 0.000210379 0.000351792
0.109375 0.0078125 0.00854926 -0.000340305 0.000213823 0.000418159
0.117188 0.0078125 0.00842297 -0.000425053 0.000216881 0.000494668
0.125 0.0078125 0.00830003 -0.000517964 0.000219564 0.000580575
0.132812 0.0078125 0.00818153 -0.000618452 0.000221886 0.000675093
0.140625 0.0078125 0.00806842 -0.000725927 0.00022386 0.000777448
0.148438 0.0078125 0.0079615 -0.00083981 0.000225505 0.000886904
0.15625 0.0078125 0.00786145 -0.000959531 0.000226837 0.00100276
0.164062 0.0078125 0.00776883 -0.00108453 0.000227873 0.00112438
0.171875 0.0078125 0.00768414 -0.00121429 0.000228631 0.00125112
0.179688 0.0078125 0.00760776 -0.00134827 0.000229127 0.00138242
0.1875 0.0078125 0.00754004 -0.00148599 0.000229379 0.00151774
0.195312 0.0078125 0.00748124 -0.00162697 0.000229401 0.00165654
0.203125 0.0078125 0.00743158 -0.00177075 0.000229208 0.00179835
0.210938 0.0078125 0.00739125 -0.0019169 0.000228813 0.0019427
0.21875 0.0078125 0.0073604 -0.002065 0.000228229 0.00208915
0.226562 0.0078125 0.00733915 -0.00221465 0.000227468 0.00223728
0.234375 0.0078125 0.00732758 -0.00236546 0.00022654 0.00238669
0.242188 0.0078125 0.00732578 -0.00251707 0.000225454 0.00253701
0.25 0.0078125 0.0073338 -0.00266912 0.000224219 0.00268785
0.257812 0.0078125 0.00735169 -0.00282125 0.000222843 0.00283886
0.265625 0.0078125 0.00737948 -0.00297314 0.000221332 0.0029897
0.273438 0.0078125 0.0074172 -0.00312446 0.000219692 0.00314004
0.28125 0.0078125 0.00746486 -0.00327488 0.000217929 0.00328954
0.289062 0.0078125 0.00752247 -0.00342409 0.000216046 0.00343788
0.296875 0.0078125 0.00759002 -0.00357178 0.000214048 0.00358474
0.304688 0.0078125 0.00766751 -0.00371763 0.000211938 0.00372982
0.3125 0.0078125 0.00775491 -0.00386135 0.000209717 0.0038728
0.320312 0.0078125 0.0078522 -0.00400262 0.00020739 0.00401337
0.328125 0.0078125 0.00795932 -0.00414113 0.000204956 0.00415122
0.335938 0.0078125 0.00807624 -0.00427659 0.000202418 0.00428604
0.34375 0.0078125 0.00820286 -0.00440869 0.000199778 0.00441754
0.351562 0.0078125 0.00833912 -0.00453712 0.000197035 0.00454539
0.359375 0.0078125 0.00848489 -0.00466158 0.000194191 0.00466929
0.367188 0.0078125 0.00864006 -0.00478175 0.000191245 0.00478893
0.375 0.0078125 0.00880447 -0.00489734 0.000188201 0.00490401
0.382812 0.0078125 0.00897796 -0.00500802 0.000185057 0.00501421
0.390625 0.0078125 0.00916032 -0.0051135 0.000181815 0.00511922
0.398438 0.0078125 0.00935133 -0.00521348 0.000178476 0.00521875
0.40625 0.0078125 0.00955072 -0.00530764 0.000175042 0.00531248
0.414062 0.0078125 0.00975822 -0.0053957 0.000171513 0.00540012
0.421875 0.0078125 0.00997348 -0.00547735 0.000167892 0.00548138
